Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,6,1,6,0,0,1,1,0,0,0,0,0.2906828792858575,0.7093171207141341,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,5,2,0,0,0,0,0,0,0,0.35470421594984075,0.6452957840501641,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,1,5,0,0,1,0,0,0,0,0,0.2855753665355751,0.7144246334644286,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,30,3,0,2,1,0,0,0,0,0,0,0,0.4453536381820932,0.554646361817906,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,39,3,0,2,1,0,0,0,0,0,0,0,0.4361561770126209,0.5638438229873723,1,1,11,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,52,3,0,2,2,0,0,0,0,0,0,0,0.3861947049406934,0.6138052950593039,1,1,1
1,0,0,1,1,0,0,1,22,0,0,22,3,0,0,10,0,1,0,0,48,4,0,1,0,1,0,0,0,0,0,0,0.46233896185104933,0.537661038148963,1,1,1
1,0,0,1,1,1,0,1,3,0,0,3,2,2,0,8,0,0,0,0,34,3,1,1,2,0,1,0,0,0,0,0,0.4470826083110697,0.5529173916889172,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,1,1,1,0,1,0,0,0,0,0,0.41577125084059124,0.5842287491594147,0,0,11,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,51,4,0,2,2,0,0,0,0,0,0,0,0.39000700071468236,0.6099929992853057,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,60,3,0,3,3,0,0,0,0,0,0,0,0.3521114823465101,0.6478885176534759,1,1,1
1,0,0,1,1,1,0,1,3,0,0,3,2,2,0,8,0,0,0,0,32,3,1,1,0,0,1,0,0,0,0,0,0.4534111325128818,0.5465888674871204,1,3,1
1,0,0,1,1,0,0,1,4,0,0,4,2,0,0,2,0,0,0,0,61,5,0,3,0,0,0,0,0,2,0,0,0.3425833468615532,0.6574166531384432,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35,3,0,2,1,0,0,0,0,0,0,0,0.4315429624716711,0.5684570375283423,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,47,3,0,3,1,0,0,0,0,0,0,0,0.4057794972173463,0.5942205027826609,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,1,2,1,0,0,0,0,0,0,0,0.29036487445918696,0.7096351255408259,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,37,3,0,1,1,0,0,0,0,0,0,0,0.4417642358526275,0.5582357641473744,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,3,0,2,1,0,0,0,0,0,0,0,0.4346471415390171,0.5653528584609921,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,2,0,0,0,0,0,0,3128376,0,0.0003763507263902346,0.9996236492735957,0,0,1
1,1,0,1,1,0,0,1,12,2,0,12,4,0,0,493,0,0,0,0,27,3,1,1,0,0,0,0,0,0,0,0,0.9989297298351957,0.0010702701648063026,1,2,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,52,3,0,3,0,0,0,0,0,0,0,0,0.387461899588673,0.612538100411325,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,5,1,2,0,0,1,0,0,2,0,0,0.29053402393763506,0.7094659760623717,1,1,1
1,1,0,1,1,0,1,1,4,1,0,4,4,0,1,8,0,0,0,0,56,5,0,1,0,2,0,0,0,0,0,0,0.3711388813227667,0.6288611186772362,1,2,1
1,0,0,1,1,1,0,1,3,0,0,3,2,2,0,8,0,0,0,0,34,3,1,1,1,0,1,0,0,0,0,0,0.44721188840835563,0.552788111591641,1,3,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,52,3,0,2,2,0,0,0,0,0,0,0,0.3861947049406934,0.6138052950593039,1,1,1
1,0,0,1,1,0,0,1,22,0,0,22,3,0,0,10,0,1,0,0,48,4,0,1,0,1,0,0,0,0,0,0,0.46233896185104933,0.537661038148963,1,1,1
1,0,0,1,1,1,0,1,3,0,0,3,2,2,0,8,0,0,0,0,34,3,1,1,2,0,1,0,0,0,0,0,0.4470826083110697,0.5529173916889172,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,1,1,1,0,1,0,0,0,0,0,0.41577125084059124,0.5842287491594147,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,65,3,0,4,2,0,0,0,0,4,0,0,0.310594440626456,0.6894055593735445,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,26,3,0,1,0,0,0,0,0,3,0,0,0.47353760212301266,0.5264623978769858,1,1,1
1,0,0,1,1,1,0,1,3,0,0,3,2,2,0,8,0,0,0,0,34,3,1,1,2,0,1,0,0,0,0,0,0.4470826083110697,0.5529173916889172,1,3,1
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,5,0,0,0,0,70,4,1,2,0,0,0,0,0,15,0,0,0.2889729804397992,0.711027019560192,1,1,1
1,0,0,1,1,0,0,1,3,0,0,3,9,0,0,241,0,0,0,0,45,3,0,2,2,0,0,0,0,0,0,0,0.8193647994924868,0.1806352005075185,1,1,1
1,0,0,1,1,1,0,1,5,0,0,5,7,7,0,188,0,0,0,0,38,3,0,3,0,0,0,0,0,0,0,0,0.7260357152241547,0.2739642847758549,1,2,1
1,0,0,1,1,0,0,1,4,0,0,4,1,0,0,2,0,0,0,0,70,7,1,3,0,0,0,0,0,3,262691,0,0.29081995148087036,0.7091800485191315,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,43,3,0,2,0,0,0,0,0,0,0,0,0.42227277478615827,0.5777272252138332,1,1,1
1,1,0,1,1,1,0,1,26,1,0,26,9,1,0,206,0,0,0,0,70,11,0,3,1,0,0,0,0,0,0,0,0.7124950486562497,0.28750495134373705,1,2,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,25,3,0,1,1,0,0,0,0,0,0,0,0.4767700088532568,0.5232299911467324,1,1,1
1,0,0,1,1,0,0,1,3,0,0,3,9,0,0,241,0,0,0,0,54,3,0,3,2,0,0,0,0,0,0,0,0.796234041422913,0.20376595857707427,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,56,3,0,3,2,0,0,0,0,0,0,0,0.37063765549611044,0.6293623445038917,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,39,3,0,3,1,0,0,0,0,0,0,0,0.4346331453455806,0.5653668546544188,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,41,3,0,2,2,0,0,0,0,0,0,0,0.42913323502127676,0.5708667649787338,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,5,0,0,0,0,70,5,1,2,0,0,0,0,0,10,0,0,0.29241872106419586,0.7075812789358036,1,1,1
1,0,0,1,1,0,0,1,12,0,0,12,11,0,0,22,0,1,0,0,26,3,0,1,0,0,0,0,0,0,0,0,0.5188864821516754,0.481113517848325,0,0,1
1,1,0,1,1,1,1,1,2,1,0,2,3,1,1,6,0,0,0,0,59,7,0,1,1,1,0,0,0,4,0,0,0.3476202256663879,0.6523797743335986,1,2,1
1,1,0,1,1,1,1,1,2,1,0,2,3,1,1,6,0,0,0,0,58,6,0,1,1,1,0,0,0,0,0,0,0.35468007687712605,0.6453199231228623,1,2,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,48,4,0,2,1,0,0,0,0,0,0,0,0.401945187933946,0.5980548120660433,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,34,3,0,2,1,0,0,0,0,0,0,0,0.4510918924244168,0.5489081075755937,1,1,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,28,2,0,1,1,0,0,0,0,0,0,0,0.45592622234852115,0.5440737776514764,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,1,0,0,0,0,0,0,0,0,0.4220919487821323,0.577908051217857,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,56,4,0,2,1,0,0,0,0,0,0,0,0.3707663653692609,0.629233634630732,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,3,0,0,0,0,0,0,0,0,0.29084660232266873,0.7091533976773292,0,0,1
1,1,0,1,1,1,0,1,9,1,0,9,1,1,0,19,0,0,0,0,70,5,0,3,1,0,0,1,0,10,0,0,0.31788005506505773,0.6821199449349555,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,2,0,0,0,0,0,0,0,0,0.2910424462215294,0.7089575537784678,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,3,0,4,2,0,0,0,0,4,0,0,0.3062134190769465,0.6937865809230479,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,3,0,4,2,0,0,0,0,4,0,0,0.3062134190769465,0.6937865809230479,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,1,0,0,0,0,0,0,0,0,0.43155786027467885,0.5684421397253093,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,3,0,0,0,0,0,0,0,0,0.41189070576603587,0.588109294233961,0,0,1
1,1,0,1,1,0,0,1,3,1,0,3,1,0,0,9,0,0,0,0,36,3,0,1,1,0,0,0,0,0,0,0,0.4405021582944136,0.5594978417055841,1,1,1
0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,7,0,3,0,0,60,4,0,3,0,0,0,0,0,19,211659,31481,0.30189071873803125,0.6981092812619771,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,2,0,0,0,0,0,0,0,0,0.46437107554294316,0.5356289244570589,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,45,3,0,3,2,0,0,0,0,0,0,0,0.41318406946708547,0.5868159305329013,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,36,3,0,2,0,0,0,0,0,3,0,0,0.4441311982260151,0.5558688017739964,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,32,3,0,1,2,0,0,0,0,0,0,0,0.45857862404315325,0.5414213759568531,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,51,3,0,2,3,0,0,0,0,0,0,0,0.39010151332053516,0.6098984866794759,1,1,1
1,0,0,1,0,0,0,1,4,0,0,4,0,0,0,5,0,0,0,0,48,5,0,2,0,0,0,0,0,0,0,0,0.39681202268906,0.6031879773109539,1,1,1
1,0,0,1,1,0,0,1,20,0,0,20,3,0,0,9,0,1,0,0,37,4,0,1,0,0,0,0,0,0,0,0,0.4948996444766462,0.5051003555233439,1,1,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,30,3,0,2,0,0,0,0,0,0,0,0,0.448789946724172,0.5512100532758305,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,1,0,0,0,0,0,0,980802,0,0.312117250799864,0.6878827492001498,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,52,4,0,2,2,0,0,0,0,0,0,0,0.3859765096081488,0.6140234903918416,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,0,5,1,0,0,0,0,11,0,0,0.26967879439035125,0.7303212056096539,0,0,1
1,0,0,1,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,40,3,0,2,1,0,0,0,0,0,6767014,0,3.850730491753385e-15,1.0,0,0,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,73,4,1,5,1,0,1,0,0,14,0,0,0.273048774962777,0.7269512250372328,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37,3,0,1,0,0,0,0,0,0,0,0,0.4255237514015245,0.5744762485984711,0,0,1
1,0,0,1,1,0,0,1,27,0,0,27,2,0,0,7,0,0,0,0,36,3,0,2,2,0,0,0,0,0,0,0,0.5213107897867125,0.47868921021329724,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,3,0,4,2,0,0,0,0,4,0,0,0.3062134190769465,0.6937865809230479,0,0,1
1,0,0,1,0,1,0,1,35,0,0,35,0,1,0,14,0,0,0,0,59,5,0,5,2,0,0,0,0,0,0,0,0.46146204961065196,0.5385379503893397,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,47,3,0,2,1,0,0,0,0,0,0,0,0.40600842378839075,0.5939915762116139,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,60,5,0,4,1,0,0,0,0,3,0,0,0.33251029971996254,0.6674897002800249,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,1,5,0,0,0,0,0,0,0,0,0.27700165660392123,0.7229983433960819,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,5,0,0,0,0,70,4,1,2,0,0,0,0,0,15,0,0,0.2889729804397992,0.711027019560192,1,1,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,32,4,0,1,1,0,0,0,0,10,0,0,0.43663060184254304,0.5633693981574627,1,1,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,73,4,1,5,1,0,1,0,0,13,0,0,0.27376257729146064,0.7262374227085377,1,1,1
1,0,0,1,1,0,0,1,5,0,0,5,1,0,0,3,0,0,0,0,54,3,0,3,2,0,0,0,0,0,0,0,0.3759743043066889,0.6240256956933238,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,4,0,0,0,0,0,0,0,0,0.37877717823895807,0.6212228217610498,0,0,1
1,0,0,1,1,0,0,1,5,0,0,5,1,0,0,3,0,0,0,0,63,3,0,3,5,0,0,0,0,0,0,0,0.3369187191375765,0.6630812808624132,1,1,1
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,73,3,1,7,1,0,2,1,0,2,0,0,0.2780467714892747,0.7219532285107187,0,0,1
1,1,0,1,1,1,0,1,70,13,0,70,16,6,0,3,0,0,0,0,46,5,0,1,0,0,0,0,0,0,0,0,0.6885129146855326,0.31148708531447394,1,1,1
1,0,0,1,0,0,0,1,5,0,0,5,0,0,0,441,0,0,0,0,33,3,0,3,1,0,0,0,0,0,0,0,0.9953598010623426,0.004640198937666782,1,2,1
1,0,0,1,0,0,0,1,13,0,0,13,0,0,0,135,0,0,0,0,59,6,0,5,2,0,0,0,0,0,0,0,0.5446331787900185,0.45536682120998445,1,2,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,3,0,4,2,0,0,0,0,4,0,0,0.3062134190769465,0.6937865809230479,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,4,1,0,0,0,0,0,0,0,0.2769183751189867,0.723081624881022,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,31,3,0,1,1,0,0,0,0,0,0,0,0.4438463796124695,0.556153620387518,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,3,0,4,2,0,0,0,0,4,0,0,0.3062134190769465,0.6937865809230479,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,4,1,0,0,0,0,3,0,0,0.3276237339410194,0.6723762660589719,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,4,0,0,0,0,0,0,0,0,0.3634812796374101,0.6365187203625775,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,0,6,1,0,1,0,0,12,0,0,0.26914588394233263,0.7308541160576731,0,0,1
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,29,4,0,2,0,0,0,0,0,0,0,0,0.48201904734790924,0.5179809526520858,1,1,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,53,3,0,4,1,0,0,0,0,2,0,0,0.3649097907554888,0.6350902092445123,0,0,1
1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,3,0,0,0,0,33,5,0,1,0,0,0,0,0,0,0,0,0.4461334305560865,0.553866569443919,0,0,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,40,5,0,2,1,0,0,1,0,0,0,0,0.4164009560919775,0.5835990439080181,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,2,0,0,0,0,0,0,0,0,0.44640410820659704,0.553595891793412,0,0,1
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,2,0,0,0,0,42,5,0,2,0,0,0,0,0,0,0,0,0.4377366341580687,0.5622633658419244,1,1,1
1,0,0,1,1,0,0,1,18,0,0,18,5,0,0,48,0,0,0,0,73,7,0,4,2,0,0,0,0,0,0,0,0.36258510132685984,0.637414898673142,1,1,1
1,1,0,1,0,0,0,1,10,1,0,10,0,0,0,1,0,0,0,0,61,6,0,4,0,0,0,0,0,21,8550784,0,8.112855537548729e-24,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,2,1,0,0,0,0,11,0,0,0.28349394407985345,0.7165060559201599,0,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38,4,0,1,0,0,0,0,0,0,0,0,0.4220250302726726,0.5779749697273397,0,0,1
1,0,0,1,0,0,0,1,5,0,0,5,0,0,0,2,0,0,0,0,30,3,0,2,0,0,0,0,0,1,2639901,0,0.005832827700988003,0.9941671722989978,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,0,5,1,0,0,0,0,8,0,0,0.27110137479957336,0.7288986252004369,0,0,1
1,0,0,1,1,0,0,1,3,0,0,3,8,0,0,9,0,0,0,0,45,5,0,2,0,0,0,0,0,0,0,0,0.4170032645633699,0.5829967354366419,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,70,7,1,2,1,0,0,0,0,6,0,0,0.2873839565719401,0.7126160434280734,0,0,1
1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,3,0,0,0,0,31,4,0,1,0,0,0,0,0,0,0,0,0.4523024673021899,0.5476975326978102,0,0,1
1,0,0,1,1,0,0,1,5,0,0,5,24,0,0,15,0,0,0,0,45,3,0,1,1,0,0,0,0,0,0,0,0.44903986928567463,0.5509601307143293,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,1,5,0,0,0,0,0,0,0,0,0.27700165660392123,0.7229983433960819,0,0,1
1,0,0,1,1,0,0,1,5,0,0,5,2,0,0,148,0,0,0,0,37,4,0,1,1,0,0,0,0,0,0,0,0.6364281055414689,0.363571894458545,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,1,5,0,0,0,0,0,0,10068716,0,8.853526247922128e-33,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,1,1,0,0,0,0,0,0,0,0.4122238926510645,0.5877761073489481,0,0,1
1,0,0,1,1,0,0,1,22,0,0,22,1,0,0,3,0,0,0,0,58,5,0,5,2,0,0,0,0,0,0,0,0.412223986891755,0.587776013108246,0,0,1
1,0,0,1,0,1,0,1,35,0,0,35,0,1,0,14,0,0,0,0,60,6,0,5,2,0,0,0,0,0,0,0,0.4565122164911474,0.5434877835088571,0,0,1
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,73,3,1,5,1,0,2,1,0,1,0,0,0.2789906825952431,0.7210093174047478,0,0,1
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,62,5,0,1,0,0,0,0,0,17,0,0,0.31955118136872274,0.680448818631274,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,80,0,0,121,0,0,0,0,53,4,0,3,1,0,0,0,0,0,0,0,0.6366197262460601,0.3633802737539261,1,2,1
1,0,0,1,1,0,0,1,5,0,0,5,24,0,0,15,0,0,0,0,73,5,1,6,1,0,0,0,0,5,0,0,0.319888180443149,0.6801118195568542,1,1,1
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,2,0,0,0,0,41,5,0,2,0,0,0,0,0,0,0,0,0.44129043372608995,0.5587095662739024,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,1,0,0,0,0,0,0,1196643,0,0.20333696717255725,0.796663032827431,0,0,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,29,3,0,1,1,0,0,0,0,0,0,0,0.4529425642610404,0.5470574357389594,1,1,1
1,1,0,1,1,0,0,1,2,1,0,2,1,0,0,16,0,0,0,0,40,6,0,1,0,0,0,0,0,2,0,0,0.4264832503537661,0.5735167496462329,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,1,0,0,0,0,0,0,1196643,0,0.2057511788708728,0.7942488211291181,0,0,1
1,0,0,1,0,0,0,1,4,0,0,4,0,0,0,5,0,0,0,0,63,5,0,4,0,0,0,0,0,0,0,0,0.3339087625748975,0.6660912374251081,1,1,1
1,1,0,1,0,0,0,1,10,1,0,10,0,0,0,1,0,0,0,0,25,5,0,1,0,0,0,0,0,0,8550784,0,1.4903316744746133e-23,1.0,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,37,3,0,1,1,0,0,0,0,0,0,0,0.4417642358526275,0.5582357641473744,1,1,1
1,0,0,1,1,0,0,1,18,0,0,18,29,0,0,10,0,0,0,0,36,3,0,2,0,0,0,0,0,0,5734948,0,6.369602352675574e-11,0.999999999936307,1,2,1
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,29,3,0,2,0,0,0,0,0,0,406796,179833,0.0006934044868564413,0.9993065955131694,1,1,1
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,40,3,0,2,0,0,0,0,0,0,0,0,0.41744613947298737,0.5825538605270242,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,5,0,0,0,0,0,2,0,0,0.3733955747659628,0.6266044252340388,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,7,0,0,0,0,0,0,0,0,0.35450776867252265,0.6454922313274846,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,1,1,0,0,0,0,0,0,0,0.43188148341194604,0.5681185165880679,0,0,1
1,1,0,1,1,0,0,1,12,1,0,12,1,0,0,39,0,0,0,0,35,3,0,1,1,0,0,0,0,5,0,0,0.49057867607181727,0.5094213239281881,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,45,3,0,2,1,0,0,0,0,0,0,0,0.4148140096914295,0.5851859903085636,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,6,1,0,0,0,0,0,0,0,0.35888784392062417,0.6411121560793673,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,13,0,0,0,0,33,3,0,1,1,0,0,0,0,0,0,0,0.4525374788951737,0.5474625211048377,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,6,2,0,0,0,0,1,0,0,0.37010688963166566,0.6298931103683206,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,36,3,0,1,1,0,0,0,0,0,0,0,0.44501022840577537,0.5549897715942359,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,59,4,0,4,0,0,0,0,0,21,0,0,0.3298751748073681,0.6701248251926245,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,18,0,0,0,0,36,3,0,1,1,0,0,0,0,0,0,0,0.4463062938610802,0.5536937061389288,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,4,2,0,0,0,0,0,0,0,0.35878149723001235,0.6412185027699804,0,0,1
1,0,0,1,1,0,0,1,53,0,0,53,2,0,0,17,0,0,0,0,35,4,0,1,1,0,0,0,0,2,0,0,0.6352032030890681,0.36479679691093986,1,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,5,2,0,0,0,0,0,0,0,0.37874077312682025,0.6212592268731875,0,0,1
1,0,0,1,1,0,0,1,53,0,0,53,2,0,0,17,0,0,0,0,34,3,0,1,1,0,0,0,0,2,0,0,0.6383403837902846,0.36165961620972636,1,4,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,3,0,1,2,0,0,0,0,0,0,0,0.44939993879228957,0.5506000612077212,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,58,3,0,4,0,0,0,0,0,21,0,0,0.3342395474316258,0.665760452568377,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,41,3,0,1,2,0,0,0,0,0,0,0,0.4280807269917019,0.5719192730082855,1,1,1
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,2,0,0,0,0,41,5,0,2,0,0,0,0,0,0,0,0,0.44129043372608995,0.5587095662739024,1,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,48,3,0,4,0,0,0,0,0,3,0,0,0.3831347949649403,0.616865205035073,0,0,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,13,0,0,0,0,43,3,0,2,1,0,0,0,0,0,0,0,0.41903900730619925,0.5809609926937866,1,1,1
1,0,0,1,1,0,0,1,2,0,0,2,4,0,0,16,0,0,0,0,40,3,0,2,1,0,0,0,0,0,0,0,0.43144940925382114,0.5685505907461652,1,1,1
