Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
1,0,0,1,1,0,0,1,10,0,0,10,31,0,0,263,0,0,0,0,18,2,0,1,0,0,0,0,0,0,941,943,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,446,15,0
1,1,0,1,1,0,0,1,66,1,0,66,11,0,0,102,0,0,0,0,22,2,0,2,0,0,0,0,0,0,3267,408,0
1,0,0,1,1,0,0,1,4,0,0,4,55,0,0,97,0,9,0,0,18,2,0,1,0,0,0,0,0,0,3215585,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22,2,0,1,1,0,0,0,0,0,761149,18398,0
1,0,0,1,1,0,0,1,51,0,0,51,98,0,0,400,0,0,0,0,18,2,0,1,0,0,0,0,0,0,3348,1538,0
1,1,0,1,1,1,1,1,23,4,0,23,163,1,1,740,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1435,46,0
1,1,0,1,1,1,0,1,32,12,0,32,19,2,0,324,0,0,0,0,15,2,0,1,0,0,0,0,0,0,782,7,0
1,0,0,1,1,1,0,1,10,0,0,10,10,4,0,5,0,0,0,0,26,2,0,1,0,0,0,0,0,0,30674,3446,0
1,0,0,1,1,0,0,1,26,0,0,26,2,0,0,68,0,0,0,0,20,2,0,1,0,0,0,0,0,0,168,50,0
1,1,0,1,1,1,0,1,19,1,0,19,205,2,0,374,0,0,0,0,25,2,0,1,0,0,0,0,0,0,580,73,0
1,1,0,1,1,1,0,1,12,2,0,12,6,2,0,140,0,0,0,0,21,2,0,1,0,0,0,0,0,0,0,706,0
1,0,0,1,1,0,0,1,40,0,0,40,1,0,0,103,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2907,138,0
1,0,0,1,1,0,0,1,3,0,0,3,1,0,0,1,0,0,0,0,22,2,0,1,0,0,0,0,0,0,740,949,0
1,1,0,1,1,0,0,1,19,1,0,19,8,0,0,13,0,0,0,0,17,2,0,1,0,0,0,0,0,0,58126,1844,0
1,1,0,1,1,0,0,1,16,1,0,16,8,0,0,113,0,0,0,0,26,2,0,1,1,0,0,0,0,0,690,274,0
1,1,0,1,1,0,0,1,5,1,0,5,4,0,0,22,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1233,0,0
1,0,0,1,0,0,0,1,5,0,0,5,0,0,0,4,0,0,0,0,28,2,0,1,1,0,0,0,0,1,8152543,0,0
1,0,0,1,1,0,0,1,13,0,0,13,39,0,0,118,0,0,0,0,24,2,0,1,0,0,0,0,0,0,2535,779,0
1,0,0,1,1,0,0,1,31,0,0,31,26,0,0,105,0,2,0,0,23,2,0,2,0,0,0,0,0,0,1223,15,0
1,1,0,1,1,1,0,1,59,35,0,59,85,1,0,173,0,0,0,0,17,2,0,1,0,0,0,0,0,2,2867,175,0
1,1,0,1,1,1,0,1,16,3,0,16,41,2,0,178,0,0,0,0,23,2,0,1,0,0,0,0,0,0,96927,2734,0
1,1,0,1,1,1,0,1,21,2,0,21,19,1,0,85,0,0,0,0,15,2,0,1,0,0,0,0,0,0,4403,314,0
1,1,0,1,1,0,0,1,4,1,0,4,17,0,0,83,0,0,0,0,20,2,0,1,0,0,0,0,0,0,274,10,0
1,1,0,1,1,1,0,1,9,1,0,9,20,1,0,1519,0,0,0,0,17,2,0,1,0,0,0,0,0,0,5907,353,0
1,0,0,1,1,0,0,1,4,0,0,4,2,0,0,1,0,0,0,0,19,2,0,1,0,0,0,0,0,0,7713329,0,0
1,1,0,1,1,1,0,1,42,74,0,42,142,2,0,338,0,0,0,0,23,2,0,1,1,0,0,0,0,0,220286,69952,0
1,0,0,1,1,0,0,1,29,0,0,29,112,0,0,422,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1208,329,0
1,0,0,1,1,0,0,1,9,0,0,9,55,0,0,119,0,0,0,0,18,2,0,1,0,0,0,0,0,0,13383,1672,0
1,1,0,1,1,0,0,1,14,2,0,14,36,0,0,126,0,0,0,0,21,2,0,1,0,0,0,0,0,0,93457,2478,0
1,1,0,1,1,0,0,1,12,1,0,12,25,0,0,140,0,0,0,0,19,2,0,1,0,0,0,0,0,0,5538,130,0
1,0,0,1,0,0,0,1,8,0,0,8,0,0,0,7,0,0,0,0,15,2,0,1,0,0,0,0,0,1,2020,155,0
1,1,0,1,1,1,0,1,32,1,0,32,33,1,0,119,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1759,50,0
1,0,0,1,1,0,0,1,13,0,0,13,3,0,0,17,0,0,0,0,22,2,0,1,0,0,0,0,0,0,4366,4582,0
1,0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1814,44,0
1,1,0,1,1,1,0,1,40,1,0,40,46,1,0,169,0,0,0,0,22,2,0,1,0,0,0,0,0,0,561,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,4,4458,480,0
1,1,0,1,1,0,0,1,12,3,0,12,85,0,0,411,0,0,0,0,23,2,0,1,0,0,0,0,0,0,11250,3332,0
1,1,0,1,1,0,0,1,19,3,0,19,3,0,0,94,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1883,9,0
1,1,0,1,1,1,0,1,56,4,0,56,122,1,0,373,0,0,0,0,20,2,0,1,0,0,0,0,0,0,231,17,0
1,0,0,1,1,0,0,1,16,0,0,16,17,0,0,186,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1225,16,0
1,0,0,1,1,0,0,1,5,0,0,5,1,0,0,24,0,0,0,0,26,2,0,1,0,0,0,0,0,0,924,647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,302,60,0
1,1,0,1,0,0,0,0,23,1,0,23,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,40952,18802,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,158,4,0
1,1,0,1,1,1,0,1,6,1,0,6,33,2,0,119,0,0,0,0,22,2,0,1,0,0,0,0,0,0,2210,947,0
1,1,0,1,1,0,0,1,7,20,0,7,43,0,0,322,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1734,52,0
1,1,0,1,1,0,0,0,23,1,0,23,1,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,356,83,0
1,1,0,1,1,1,0,1,8,1,0,8,28,1,0,81,0,0,0,0,16,2,0,1,0,0,0,0,0,0,651,430,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1967,10,0
1,1,0,1,1,0,0,1,13,14,0,13,15,0,0,31,0,0,0,0,15,2,0,1,0,0,0,0,0,0,90094,30246,0
1,1,0,1,1,1,0,1,21,2,0,21,1,5,0,80,0,0,0,0,20,2,0,1,0,0,0,0,0,0,24568,17,0
1,1,0,1,1,0,0,1,19,1,0,19,5,0,0,59,0,0,0,0,20,2,0,1,0,0,0,0,0,0,186085,50517,0
1,1,0,1,1,1,0,1,34,2,0,34,13,2,0,191,0,0,0,0,18,2,0,1,0,0,0,0,0,0,965,13,0
1,0,0,1,1,0,0,1,17,0,0,17,28,0,0,46,0,0,0,0,21,2,0,1,0,0,0,0,0,0,348677,4592,0
1,0,0,1,1,0,0,1,17,0,0,17,37,0,0,106,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1584,11365,0
1,0,0,1,1,0,0,1,6,0,0,6,24,0,0,96,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1078,293,0
1,1,0,1,1,0,0,1,17,15,0,17,33,0,0,64,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1639,354,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,5623,4,0
1,0,0,1,1,0,0,1,8,0,0,8,269,0,0,327,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1633,26,0
1,1,0,1,1,0,0,1,13,1,0,13,1,0,0,16,0,0,0,0,26,2,0,1,0,0,0,0,0,0,931,155,0
1,0,0,1,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1588,1384,0
1,1,0,1,1,1,0,1,68,1,0,68,146,1,0,1122,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1765,79,0
1,1,0,1,1,0,0,1,17,2,0,17,2,0,0,126,0,0,0,0,17,2,0,1,0,0,0,0,0,0,6124949,0,0
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,18,2,0,1,0,0,0,0,0,0,661,212,0
1,1,0,1,1,1,0,1,62,2,0,62,93,3,0,691,0,0,0,0,16,2,0,1,0,0,0,0,0,0,4000,9,0
1,0,0,1,1,0,0,1,37,0,0,37,112,0,0,217,0,0,0,0,23,2,0,2,0,0,0,0,0,0,36938,449,0
1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,6863,492,0
1,1,0,1,1,1,0,1,33,1,0,33,142,2,0,424,0,0,0,0,21,2,0,1,0,0,0,0,0,0,5041,239,0
1,1,0,1,0,1,0,1,15,1,0,15,0,1,0,46,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1515,1451,0
1,0,0,1,1,0,0,1,9,0,0,9,54,0,0,103,0,0,0,0,20,2,0,1,1,0,0,0,0,0,2552,590,0
1,1,0,1,1,0,0,1,18,1,0,18,6,0,0,213,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2725,98,0
1,1,0,1,1,1,0,1,24,2,0,24,674,1,0,769,0,0,0,0,17,2,0,1,0,0,0,0,0,0,568,29,0
1,0,0,1,1,0,0,1,183,0,0,183,3,0,0,60,0,0,0,0,25,2,0,2,0,0,0,0,0,0,11060,514,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,14277,318,0
1,0,0,1,1,0,0,1,31,0,0,31,6,0,0,448,0,0,0,0,17,2,0,1,0,0,0,0,0,0,3124,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1628,44,0
1,1,0,1,1,0,0,1,17,1,0,17,35,0,0,164,0,0,0,0,23,2,0,1,0,0,0,0,0,0,1699,177,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,7343,0,0
1,0,0,1,1,0,0,1,11,0,0,11,14,0,0,68,0,0,0,0,18,2,0,1,0,0,0,0,0,0,127224,50633,0
1,1,0,1,1,0,0,1,50,2,0,50,3,0,0,232,0,0,0,0,17,2,0,1,0,0,0,0,0,1,70873,1177,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,24,2,0,1,0,0,0,0,0,0,1458,457,0
1,1,0,1,1,1,0,1,31,1,0,31,123,2,0,369,0,0,0,0,20,2,0,2,0,0,0,0,0,0,1034,23,0
1,1,0,1,1,1,0,1,15,1,0,15,50,1,0,614,0,0,0,0,16,2,0,1,0,0,0,0,0,0,3905,28,0
1,1,0,1,1,1,0,1,15,1,0,15,30,1,0,192,0,0,0,0,24,2,0,1,0,0,0,0,0,0,1424,1176,0
1,0,0,1,1,0,0,0,5,0,0,5,1,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,3422,464,0
1,1,0,1,1,1,0,1,38,2,0,38,8,1,0,36,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1611,413,0
1,1,0,1,1,0,0,1,37,1,0,37,222,0,0,445,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2204,113,0
1,1,0,1,1,0,0,1,13,1,0,13,105,0,0,227,0,0,0,0,15,2,0,1,0,0,0,0,0,0,39137,453,0
1,1,0,1,1,1,0,1,10,3,0,10,5,1,0,96,0,2,0,0,18,2,0,1,0,0,0,0,0,0,1750,1088,0
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,24,2,0,1,0,0,0,0,0,0,4980,1094,0
1,0,0,1,1,0,0,1,44,0,0,44,48,0,0,156,0,0,0,0,20,2,0,1,0,0,0,0,0,0,875,382,0
1,1,0,1,1,0,0,1,22,1,0,22,9,0,0,34,0,0,0,0,31,2,0,2,0,0,0,0,0,0,6005,4416,0
1,0,0,1,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,20,2,0,1,1,0,0,0,0,0,858,186,0
1,1,0,1,1,1,0,1,30,2,0,30,7,3,0,105,0,0,0,0,23,2,0,2,0,0,0,0,0,0,1235,16,0
1,0,0,1,1,0,0,1,33,0,0,33,3,0,0,39,0,0,0,0,15,2,0,1,0,0,0,0,0,0,806,221,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,3,6306,87,0
1,1,0,1,1,0,0,1,31,6,0,31,282,0,0,925,0,0,0,0,22,2,0,1,0,0,0,0,0,0,3604,981,0
1,1,0,1,1,1,0,1,20,1,0,20,103,3,0,395,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2452,2213,0
1,1,0,1,1,0,0,1,54,1,0,54,111,0,0,323,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1429,120,0
1,1,0,1,1,1,0,1,57,1,0,57,14,1,0,75,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1487,293,0
1,1,0,1,1,0,0,1,49,3,0,49,166,0,0,552,0,0,0,0,24,2,0,1,0,0,0,0,0,0,4814101,0,0
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1346,604,0
1,0,0,1,1,1,0,1,7,0,0,7,163,1,0,380,0,4,0,0,20,2,0,1,0,0,0,0,0,0,382067,7262,0
1,0,0,1,1,0,0,1,6,0,0,6,9,0,0,71,0,0,0,0,18,2,0,1,0,0,0,0,0,0,13143,2779,0
1,0,0,1,1,1,0,1,32,0,0,32,23,1,0,262,0,0,0,0,25,2,0,1,0,0,0,0,0,0,3979,10637,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,21,2,0,2,0,0,0,0,0,0,9274,7,0
1,0,0,1,1,0,0,1,39,0,0,39,33,0,0,86,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1048,618,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,34,0,0,34,144,0,0,267,0,0,0,0,20,2,0,1,0,0,0,0,0,0,2652,216,0
1,1,0,1,1,1,0,1,14,2,0,14,193,1,0,194,0,0,0,0,14,2,0,1,0,0,0,0,0,0,464,18,0
1,1,0,1,1,1,0,1,18,2,0,18,28,2,0,116,0,0,0,0,20,2,0,1,0,0,0,0,0,0,573,596,0
1,1,0,1,1,0,0,1,51,8,0,51,79,0,0,286,0,0,0,0,22,2,0,1,0,0,0,0,0,0,3001,928,0
1,1,0,1,1,0,0,1,8,1,0,8,87,0,0,161,0,0,0,0,15,2,0,1,0,0,0,0,0,0,2985,238,0
1,1,0,1,1,1,0,1,30,4,0,30,48,1,0,186,0,0,0,0,15,2,0,1,0,0,0,0,0,0,5262,1124,0
1,1,0,1,1,1,0,1,9,2,0,9,33,1,0,132,0,0,0,0,21,2,0,1,0,0,0,0,0,0,37682,685,0
1,1,0,1,1,1,0,1,8,2,0,8,102,4,0,269,0,0,0,0,22,2,0,1,0,0,0,0,0,0,4001,1351,0
1,1,0,1,1,0,0,1,18,50,0,18,78,0,0,466,0,1,0,0,18,2,0,1,0,0,0,0,0,0,1534,388,0
1,0,0,1,1,0,0,1,6,0,0,6,5,0,0,12,0,0,0,0,17,2,0,1,0,0,0,0,0,0,3373,523,0
1,1,0,1,1,1,0,1,18,57,0,18,116,1,0,75,0,0,0,0,21,2,0,1,0,0,0,0,0,0,6351,1817,0
1,1,0,1,1,0,0,1,28,2,0,28,48,0,0,182,0,0,0,0,22,2,0,1,0,0,0,0,0,0,2896,151,0
1,1,0,1,1,0,0,1,40,2,0,40,11,0,0,71,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1375,295,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,7123,2027,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1471,389,0
1,1,0,1,1,0,0,1,18,7,0,18,18,0,0,286,0,2,0,0,15,2,0,1,0,0,0,0,0,1,2257,758,0
1,1,0,1,1,1,0,1,20,3,0,20,19,1,0,70,0,0,0,0,23,2,0,1,0,0,0,0,0,0,545,390,0
1,0,0,1,1,0,0,1,13,0,0,13,29,0,0,47,0,0,0,0,14,2,0,1,0,0,0,0,0,0,0,43,0
1,0,0,1,1,0,0,1,24,0,0,24,14,0,0,3,0,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,1,16,0,0,16,74,0,0,196,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2536,1898,0
1,1,0,1,1,0,0,1,18,2,0,18,5,0,0,509,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2599,216,0
1,1,0,1,1,0,0,1,22,1,0,22,1,0,0,69,0,0,0,0,27,2,0,1,0,0,0,0,0,0,2100,1183,0
1,1,0,1,1,1,0,1,27,1,0,27,103,2,0,632,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1888,605,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1502,2163,0
1,1,0,1,1,0,0,1,16,1,0,16,18,0,0,290,0,0,0,0,15,2,0,1,0,0,0,0,0,0,6069,141,0
1,1,0,1,1,0,0,1,9,2,0,9,3,0,0,16,0,0,1,0,18,2,0,1,0,0,0,0,0,0,6923,868,0
1,0,0,1,1,0,0,1,11,0,0,11,11,0,0,17,0,0,0,0,22,2,0,1,0,0,0,0,0,0,3170,4989,0
1,1,0,1,1,1,0,1,7,3,0,7,12,1,0,9,0,0,0,0,16,2,0,1,0,0,0,0,0,0,4056,206,0
1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,3887,2206,0
1,0,0,1,1,0,0,1,11,0,0,11,16,0,0,99,0,0,0,0,15,2,0,1,0,0,0,0,0,0,3464,773,0
1,1,0,1,1,1,0,1,59,1,0,59,34,1,0,399,0,0,0,0,22,2,0,1,0,0,0,0,0,0,2612,733,0
1,1,0,1,1,1,0,1,47,2,0,47,18,1,0,123,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1775,12,0
1,1,0,1,1,1,1,1,42,4,0,42,21,1,1,141,0,0,0,0,17,2,0,1,0,0,0,0,0,0,2441,338,0
1,0,0,1,1,0,0,1,7,0,0,7,4,0,0,831,0,0,0,0,14,2,0,1,0,0,0,0,0,2,435,61,0
1,0,0,1,1,0,0,1,23,0,0,23,1,0,0,47,0,0,0,0,18,2,0,1,0,0,0,0,0,0,2221,132,0
1,0,0,1,1,0,0,1,11,0,0,11,9,0,0,379,0,0,0,0,18,2,0,2,0,0,0,0,0,0,5792,64,0
1,1,0,1,1,0,0,1,11,1,0,11,10,0,0,71,0,0,0,0,23,2,0,1,0,0,0,0,0,0,9842,1848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,911,31,0
1,1,0,1,1,1,0,1,58,2,0,58,17,1,0,58,0,0,0,0,15,2,0,1,0,0,0,0,0,0,2518,105,0
1,1,0,1,1,1,0,1,36,2,0,36,55,3,0,767,0,1,0,0,21,2,0,1,0,0,0,0,0,0,476,251,0
1,1,0,1,1,1,0,1,14,3,0,14,102,1,0,1052,0,0,0,0,21,2,0,1,0,0,0,0,0,0,379,43,0
1,0,0,1,1,0,0,1,113,0,0,113,15,0,0,177,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1138,349,0
1,0,0,1,1,0,0,1,6,0,0,6,42,0,0,416,0,0,0,0,23,2,0,2,0,0,0,0,0,0,1645,28,0
1,0,0,1,1,0,0,1,9,0,0,9,4,0,0,70,0,0,0,0,18,2,0,1,0,0,0,0,0,0,5971,2269,0
1,1,0,1,1,0,0,1,16,1,0,16,98,0,0,298,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1026,1044,0
1,1,0,1,1,1,0,1,13,3,0,13,21,1,0,106,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2049,1080,0
1,0,0,1,0,0,0,1,8,0,0,8,0,0,0,48,0,0,0,0,20,2,0,1,0,0,0,0,0,0,6930,2770,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,20,2,0,1,0,0,0,0,0,0,261568,5169,0
1,0,0,1,1,0,0,1,18,0,0,18,33,0,0,58,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1513,449,0
1,1,0,1,1,1,0,1,35,1,0,35,149,1,0,930,0,0,0,0,23,2,0,1,0,0,0,0,0,0,2260,83,0
1,1,0,1,1,1,0,1,21,1,0,21,14,1,0,135,0,0,0,0,22,2,0,1,0,0,0,0,0,0,350,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1165,241,0
1,1,0,1,1,1,0,1,12,3,0,12,2,1,0,90,0,0,0,0,18,2,0,1,0,0,0,0,0,0,25974,216,0
1,1,0,1,1,1,0,1,11,54,0,11,72,1,0,244,0,0,0,0,18,2,0,1,0,0,0,0,0,0,3403,3522,0
1,1,0,1,1,1,0,1,33,3,0,33,31,1,0,756,0,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,41,1,0,41,280,3,0,1697,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2319,22,0
1,0,0,1,1,0,0,1,24,0,0,24,63,0,0,1818,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1092,195,0
1,0,0,1,1,0,0,1,8,0,0,8,3,0,0,91,0,0,0,0,22,2,0,2,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,0,1,9,0,0,9,2,1,0,9,0,0,0,0,26,2,0,1,0,0,0,0,0,0,3250,203,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,9029,7,0
1,0,0,1,0,0,0,1,16,0,0,16,0,0,0,2,0,0,0,0,23,2,0,1,0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,0,1,28,0,0,28,8,7,0,124,0,0,0,0,19,2,0,2,0,0,0,0,0,0,13614,324,0
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,16,2,0,1,0,0,0,0,0,0,1933,468,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,0,2307,69,0
1,1,0,1,1,0,0,1,18,1,0,18,64,0,0,207,0,0,0,0,20,2,0,1,0,0,0,0,0,0,2660,3,0
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2381,492,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,2705,115,0
1,0,0,1,1,0,0,1,6,0,0,6,15,0,0,202,0,0,0,0,22,2,0,1,0,0,0,0,0,0,532,397,0
1,0,0,1,1,0,0,1,29,0,0,29,41,0,0,300,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,21,1,0,21,43,1,0,162,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1111,14,0
1,0,0,1,0,0,0,1,3,0,0,3,0,0,0,3,0,0,0,0,14,2,0,1,0,0,0,0,0,0,372213,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,21,2,0,2,0,0,0,0,0,0,27759,15,0
1,0,0,1,1,1,0,1,21,0,0,21,58,1,0,282,0,0,0,0,21,2,0,1,1,0,0,0,0,0,1691,460,0
1,1,0,1,1,0,0,1,28,1,0,28,5,0,0,66,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1468,415,0
1,0,0,1,1,0,0,1,10,0,0,10,1,0,0,19,0,0,0,0,14,2,0,1,0,0,0,0,0,0,4758,3282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,0,23787,9238,0
1,0,0,1,0,0,0,1,5,0,0,5,0,0,0,1,0,0,0,0,21,2,0,1,1,0,0,0,0,0,4946996,0,0
1,1,0,1,1,1,0,1,35,1,0,35,43,2,0,279,0,0,0,0,21,2,0,1,0,0,0,0,0,0,2008,746,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,0,7427850,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,16,2,0,1,0,0,0,0,0,0,78335,2576,0
1,1,0,1,1,1,0,1,39,3,0,39,147,2,0,633,0,0,0,0,19,2,0,2,0,0,0,0,0,0,3769,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,7,1,0,7,3,0,0,25,0,0,0,0,20,2,0,1,0,0,0,0,0,0,10057248,0,0
1,1,0,1,0,1,0,1,39,2,0,39,0,2,0,87,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1356,412,0
1,1,0,1,1,1,0,1,64,116,0,64,118,2,0,383,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1770,54,0
1,0,0,1,1,0,0,1,13,0,0,13,255,0,0,265,0,0,0,0,16,2,0,1,0,0,0,0,0,0,7003,394,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1889,480,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,2121,61,0
1,0,0,1,1,0,0,1,28,0,0,28,120,0,0,170,0,0,0,0,22,2,0,1,0,0,0,0,0,0,262,24,0
1,1,0,1,1,1,1,1,39,2,0,39,114,2,1,332,0,0,0,0,27,2,0,1,0,0,0,0,0,0,3605,4,0
Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,Output
1,1,0,1,1,1,0,1,28,1,0,28,180,1,0,724,0,0,0,0,16,2,0,1,0,0,0,0,0,0,730,19,0
